x1,x2,l
2.256241013591926414e+00,4.578817801587096170e+00,0
4.789433985305165287e+00,9.212400719036002439e-01,0
2.725354733624789638e+00,3.185575109400950122e+00,0
3.323824953203974975e+00,5.332757853763429701e+00,0
5.695907269236970549e+00,4.952856669430558689e+00,0
4.517030559682547519e+00,1.249270228414473216e+00,0
6.851477088903584978e+00,4.037882498541446985e+00,0
4.901889013006998752e+00,1.438826909297435730e+00,0
3.401678769930650326e+00,4.237940655524390365e+00,0
6.093811875432645131e+00,3.909847531758987138e+00,0
7.935561130368845584e-01,4.372487664713998967e+00,0
6.814161388460314051e+00,5.503170322421961913e+00,0
2.771175287696124645e+00,4.746553790813325513e+00,0
5.263427809743730812e+00,5.054443122925209586e+00,0
9.852508823869666754e-01,3.774169087730775640e+00,0
5.271862937692630702e+00,7.851768880589666821e-01,0
3.101177492566496330e+00,8.549641210043257278e-01,0
5.418775413593018619e+00,7.570015895315760357e-01,0
5.904127778697754181e+00,1.316338308749769537e+00,0
2.156892204443454197e+00,2.137535235568760239e+00,0
5.997757065387081532e+00,4.995925470300161209e+00,0
6.020206050642346263e+00,2.254452190743934992e+00,0
5.358545923657160870e+00,4.353473828809850232e+00,0
3.015375066593455333e-01,5.449698640049197351e+00,0
5.431005509658614727e+00,2.519447983581151629e+00,0
6.315567827363302911e+00,2.214464084765258356e+00,0
6.577765684437526517e+00,4.022053146108293120e+00,0
2.297046537844649183e+00,9.318793237369835669e-01,0
2.878304001558235736e+00,1.279146805981778989e+00,0
6.979385154032273775e+00,3.447529310129230140e+00,0
2.389397232970449092e-01,2.975203121842266540e+00,0
5.109960441089451244e+00,3.981353043710546658e+00,0
5.036139113477072549e+00,4.630040628129943769e+00,0
6.417153623505823745e+00,4.405834056077409855e+00,0
9.933240420075958865e-02,3.847052336047489973e+00,0
4.323734271356051373e+00,5.463746909348428105e+00,0
3.017334752938847231e-01,1.692181240081394700e+00,0
2.043150554631107063e+00,5.146725821593451045e+00,0
3.389335535790358733e+00,4.168495444658557147e+00,0
5.685394910841345961e+00,4.481771624723529968e+00,0
2.573780821872719837e+00,1.559823738081248745e+00,0
4.189161926773074640e+00,5.920557768107462593e+00,0
1.365745665921780150e+00,2.258855685861468121e+00,0
1.018290124428009147e+00,3.428017359152691235e+00,0
2.266162594752543225e+00,5.537322306241645009e+00,0
7.872046294973287228e-01,3.740282020976303023e+00,0
8.910560201907974376e-01,5.186676135143767574e+00,0
1.038979959325660868e-01,3.878902461884096375e+00,0
4.143347572580896032e-01,1.013747332028439807e+00,0
6.370132273953078794e+00,3.781653664465697950e+00,0
3.145133696563058301e+00,4.574292889778142523e+00,0
4.764785382581171902e+00,4.227843380479112234e+00,0
5.869945158199835866e+00,5.050405508462411097e-01,0
3.565985243247137948e+00,3.253070682364771038e+00,0
6.400318045368493358e+00,2.098350115887177125e+00,0
2.447893111081967388e-01,1.681600180777439002e+00,0
9.762669430838576412e-01,2.143386115060530894e+00,0
1.248607025945355775e-01,2.400987623223028500e+00,0
1.362423356643524652e+00,6.308507098147287939e-01,0
2.191907654793945781e+00,1.452125167465188715e+00,0
3.593368051978502287e+00,3.613826447443908130e+00,2
5.764227081201934055e+00,4.302291939704590007e+00,0
2.635068101517448191e-01,4.346826577625147792e+00,0
6.949427491740155505e-01,1.144918864265991099e+00,0
3.920475803811333204e+00,8.266203491691317407e-01,0
4.075475797448275372e+00,5.542453785234247476e+00,0
3.029077375298045993e+00,5.065653214437711327e+00,0
2.104991353967785805e+00,2.695295386081060229e+00,0
3.210327781749658715e+00,3.681018953522469328e+00,0
3.048610407134992428e+00,3.731991010630769434e+00,0
4.034932293966865480e+00,7.276834817052466597e-01,0
3.021206479645060394e+00,2.944175900622335362e+00,0
7.196356300162480846e-01,5.420047933641861881e+00,0
4.655068747400576079e+00,5.311439473196069017e+00,0
3.563252915775537488e+00,2.423582201068013475e+00,0
2.810364770520611177e+00,4.037134245069516680e+00,0
5.250759179145650712e+00,6.320018434803685858e-01,0
5.327136340790961988e+00,3.324329129224945500e+00,0
2.222262320302681893e+00,5.196807293607292877e+00,0
6.034589056812281749e-01,3.054109231283851145e+00,0
6.488514261587011944e+00,4.562320649356582436e+00,0
3.800065895397024107e+00,1.859576091750777094e+00,0
4.904857928324602767e+00,2.997033026184146021e+00,0
4.732290924232414930e+00,2.854974567231890692e+00,0
3.990762549176165130e+00,4.844206820771767674e+00,0
2.609853133334389952e+00,2.686296145548836556e+00,0
4.281390145685997517e+00,4.661865206581354393e+00,0
2.720758460569076220e+00,5.118381171619286185e+00,0
6.514889441909439860e+00,4.647215992069003931e+00,0
6.129007457520257995e-01,2.263739852482601123e+00,0
4.124315322439540132e-01,5.419094846041941693e+00,0
4.178496546289195201e+00,8.486990701641230483e-01,0
6.778080990656732752e+00,1.939031397668720125e+00,0
4.927684885280881666e+00,2.982699874758508507e+00,0
2.955440122358494737e+00,3.355160906621331041e+00,0
3.937800387304881689e+00,3.825939972009768208e+00,2
4.155922768973037584e+00,5.403084132650876725e+00,0
1.768067646860796316e+00,4.605628408461877044e+00,0
2.595924910041902844e+00,3.777051730053397449e+00,0
1.754812706124192268e+00,3.434633182121783257e+00,0
1.076879932902814196e-01,3.933550762534140155e+00,0
4.079731424540492313e+00,1.127620136981655641e+00,0
2.260926319261268080e+00,3.537517854548911878e+00,0
6.586433009539602423e+00,4.808235285808104109e+00,0
2.945388536129301293e+00,1.610455815235770194e+00,0
3.695797969398753491e+00,3.380519626660335675e+00,0
2.796429878620526388e+00,4.522007037962278098e+00,0
5.945701289799012024e+00,2.194538682343677216e+00,0
3.594640323642151802e+00,1.093177970806932908e+00,0
5.443764286884276160e+00,3.272988278695463826e+00,0
6.445893712452438251e+00,3.974969868454393929e+00,0
4.835980417666121411e+00,5.183456668898699604e+00,0
5.941428170343783677e+00,1.880204797186881382e+00,0
3.473171280507445058e+00,5.727147001618662969e+00,0
7.840878161158715276e-01,3.592431567960971961e+00,0
4.789518168272834386e-01,7.001446768796297793e-01,0
4.474791677846507554e+00,3.060954024109774352e+00,0
3.964828749546693398e+00,2.642285495435424014e+00,0
5.006470121219880554e+00,1.746383076928369471e+00,0
3.585968285669657973e+00,1.050147275680042513e+00,0
3.349126495842110973e+00,6.455724053627844850e-01,0
3.555354621496400913e+00,2.529180458277732413e+00,0
1.139791576778472093e+00,4.954496780844118931e+00,0
2.677117007028790852e+00,1.800682650493991455e+00,0
1.855919442259703400e+00,3.192133590676542898e+00,0
3.190099806729544074e+00,3.718392992372886230e+00,0
6.729063243195720467e+00,1.534897357113546912e+00,0
6.410191995906571627e+00,8.790627775182753290e-01,0
6.268280670555489431e-01,3.036913030180436124e+00,0
5.791837717165283506e-01,3.790386654425443425e+00,0
4.208619630050423055e+00,3.717483757624797658e+00,0
3.892926624583915363e+00,2.087320335285452799e+00,0
1.104896752545467820e+00,5.416754653712472667e+00,0
6.725295406318550384e+00,3.340048270106775519e+00,0
5.524861284025455177e+00,2.293247249784835073e+00,0
1.107897584742280506e+00,2.584861654543931575e+00,0
1.629331138195465156e+00,9.983853882546098735e-01,0
2.111647908051637046e+00,6.499484418343051129e-01,0
3.314782222800333855e+00,4.384138987618044325e+00,0
1.328139281755159606e+00,9.502102397486472674e-01,0
2.400570200293742129e+00,4.157600409144855291e+00,0
6.264700970361846366e+00,2.321357033289701555e+00,0
6.240111572178165922e+00,1.724551271352448900e+00,0
1.002018328160181992e+00,2.431309257961120629e+00,0
3.435164244827979996e+00,1.953848837590984600e+00,0
9.531983755260718949e-01,1.413619024023825332e+00,1
6.622459152370945290e+00,2.173070353573546942e+00,0
4.103545659492962905e+00,4.565190050601779959e+00,0
6.036950095368615266e+00,5.521682915983912032e-01,0
4.543087733616680168e+00,4.853631980780181543e+00,0
2.640617402185134743e+00,5.053958020356761338e+00,0
2.181538907793500570e+00,5.757630958390498321e-01,0
3.727208250193860817e+00,5.188945238254093484e-01,0
6.507906397319347391e+00,7.583769522918892836e-01,0
6.122544577367180274e+00,5.721954874485941644e-01,0
2.301392209653466026e+00,2.394283100459834390e+00,0
6.128412548995715525e+00,4.146801393332121499e+00,0
6.784271904485948745e+00,3.221875482394142232e+00,0
7.450267946313253731e-01,4.151637804918689056e+00,0
1.282081184181441902e+00,1.888075784883513908e+00,0
4.985321407109779557e+00,4.233713155256460858e+00,0
1.831993062002485129e+00,4.901158544422610674e+00,0
5.098894226222524750e+00,2.323919923641132979e+00,0
6.268386386339950711e+00,1.209789086168051586e+00,0
2.622952155837456001e+00,3.434181315262932799e+00,0
6.794093226935544738e-01,2.494309510719950662e+00,0
6.680429998276373738e+00,4.791436729908784997e+00,0
4.933314018479613594e+00,3.630246930443544073e+00,0
6.499522311459767110e+00,5.274246164525785652e+00,0
3.896566906513263540e+00,3.922937436010701884e+00,2
2.407940743019877372e-01,1.810507020206593598e+00,0
5.919528030958581155e+00,2.651126824168007712e+00,0
2.126034304373084716e+00,5.636148793836302850e+00,0
3.321543300360340734e+00,1.948471275490309296e+00,0
1.570424515667226517e+00,2.454137229616351501e+00,0
4.713464094196060827e+00,3.123627077307409738e+00,0
3.194421752361395583e+00,4.806477737380902227e+00,0
6.094446476657322087e+00,4.170050597955524019e+00,0
7.680201514754224634e-01,5.328869127684734863e+00,0
1.280866759489090789e+00,4.299918435838971931e+00,0
9.978785518228759921e-01,2.590448223487570534e+00,0
5.308258894134388228e+00,4.988759984372629575e+00,0
1.199430270386455000e+00,1.790852574517775686e+00,0
6.953521124644342244e+00,2.704731745549751043e+00,0
5.079454220503934359e+00,5.021263199813743583e+00,0
8.870124722304968401e-01,2.804364974868988725e+00,0
2.692175440441279655e+00,5.833896751923567381e-01,0
3.206822304783899291e+00,3.101886806333704616e+00,0
1.377249071630358424e-02,3.170852941303826888e+00,0
4.576242410128713800e+00,3.749180730589651844e+00,0
6.815643335481942344e+00,2.198274718319838783e+00,0
5.896258162210664011e+00,4.016810260413385514e+00,0
5.429974506586643379e+00,1.826047295748090882e+00,0
2.395040785042826137e+00,3.517336541777411618e+00,0
3.616996290437195949e+00,5.324090312581791551e+00,0
2.014608607351039193e+00,3.698540220474590079e+00,0
3.430685002993656862e+00,1.368018095551127855e+00,0
4.291016465547177638e+00,1.036511114065581385e+00,0
3.561537365028584645e+00,6.608954583365788116e-01,0
3.650463720853124983e+00,1.532627211871273154e+00,0
4.653765345391933650e+00,2.103288008242867768e+00,0
3.797861304113447023e+00,3.754690927230073250e+00,2
8.759668026600312407e-01,3.402080172079561482e+00,0
2.430340373487218653e+00,7.895654756383672090e-01,0
8.348635591279052193e-01,5.977600414182846933e+00,0
1.450887149791502684e-01,8.659082489279239514e-01,0
3.737199273473898131e+00,4.585036523961525390e+00,0
5.186607225922994502e+00,3.591528159751163685e+00,0
3.220659913466687119e+00,4.572773920635335720e+00,0
1.686469050613563336e+00,5.549251771201945793e+00,0
2.852763521909587929e+00,3.799196515955668652e+00,0
1.479601266485672806e-01,2.139543718848087472e+00,0
6.058916097063725026e+00,9.647635178342823803e-01,0
3.864838088467688615e-01,1.808772462386118773e+00,0
4.669277370688311168e-01,1.740961386676135092e+00,0
1.578155928688116605e+00,6.066090724283560442e-01,0
6.770208552157457760e+00,2.045117803482171759e+00,0
1.464101773477133328e+00,4.315944024325354178e+00,0
5.535413765312065415e+00,3.024868516137950269e+00,0
6.211171517669547004e-01,5.933808802905045532e+00,0
3.703101188593599602e+00,1.697848000245793632e+00,0
2.151567791545132557e+00,1.976432347710263659e+00,0
4.875130966929555498e+00,3.461102462642179134e+00,0
5.135087696234181820e+00,1.188564172688574061e+00,0
1.275129169666536777e+00,2.363594261856686085e+00,0
8.608189728943341779e-01,1.968029635336126404e+00,0
1.852445637349648289e+00,5.343979866552135860e+00,0
8.782129570595191836e-01,1.100681293391807536e+00,1
4.551754286065734512e+00,3.735921974965371373e+00,0
3.432921598022304455e+00,1.561643918749218818e+00,0
6.460668956965230691e+00,4.895557775893204955e+00,0
4.725701432929409584e+00,5.414807987293584368e+00,0
2.678309023517092546e-01,3.658227966869410430e+00,0
1.223897763802071825e+00,5.999657510448821895e+00,0
3.427714731585703056e+00,1.704929083852523508e+00,0
3.938373753697989255e+00,3.555816655015191063e+00,0
5.995769578614249973e+00,4.822955685812151394e+00,0
1.804928452571521680e+00,9.038615190266416910e-01,0
2.500630044627823345e+00,5.934813756215397973e+00,0
1.366561010420358047e+00,1.229432562760132797e+00,1
3.070522858322876081e-01,2.443762192459026039e+00,0
6.884146309822197551e+00,4.683171430213637798e+00,0
6.073503169243758215e+00,5.484287464943929713e+00,0
5.436487848722149963e+00,4.642479033392493015e+00,0
1.615381032844405151e+00,2.578113443282301631e+00,0
5.551291533320379834e+00,2.503455814329875739e+00,0
1.138356422249883648e+00,5.139102431426317175e+00,0
6.390533226500848762e+00,4.491346265996609688e+00,0
2.905932805404694452e+00,4.890259624633005231e+00,0
1.729241659375254092e-01,2.351582264729649374e+00,0
6.858072006916899888e-01,4.769564558452970893e+00,0
5.006286391828127513e+00,6.269510766509832633e-01,0
3.701407942141678564e+00,3.778226523224338607e+00,2
3.788210787740289298e+00,1.637782068269162616e+00,0
5.179637164278243944e+00,6.417631022625009951e-01,0
1.410878068124205242e+00,3.122600381851981410e+00,0
9.171284863270970367e-02,1.541066570855326834e+00,0
5.198969243896212511e+00,3.485537825775635312e+00,0
2.096764875200162859e+00,6.662989546061023338e-01,0
6.584180509630749967e+00,1.760676228339001392e+00,0
6.149875342181936322e-01,2.905607315362438658e+00,0
1.617913660445434942e+00,1.013135360548387709e+00,0
2.632811375492079442e+00,2.136301373476432452e+00,0
2.681035761388468774e+00,2.329090765111466510e+00,0
4.902819735117994071e+00,4.943544886697895713e+00,0
3.737988550499365292e+00,4.771419656268509613e+00,0
3.334232383159337232e+00,2.300327054336316124e+00,0
6.892376732325782296e-01,1.123291166193488788e+00,0
2.938200941023752399e+00,5.127648748624651809e+00,0
4.250079354242719543e-01,1.045721641334466323e+00,0
2.856319634891767656e+00,2.479020569546115382e+00,0
2.253162656672509090e-01,5.026270599562069563e+00,0
1.040498622532268991e+00,4.061871486662499642e+00,0
5.534506172733486551e+00,2.117656932972245443e+00,0
2.274883780851947535e+00,1.481801141662627330e+00,0
5.899099848333273499e+00,1.645799367217538833e+00,0
9.609386264322385962e-01,8.282886313539538081e-01,0
2.453580616424678951e+00,2.480517394607298698e+00,0
5.542754618431476210e+00,2.702845000467566372e+00,0
2.354155811307327539e+00,5.159648233553907559e+00,0
1.389961560339051161e+00,1.440684414641358657e+00,1
6.766175163818044069e+00,4.753368489157081989e+00,0
2.322507827055557250e+00,2.811282523587966597e+00,0
3.452415095041750259e+00,5.497732067081011031e+00,0
5.658794119923115318e+00,2.054585889337847693e+00,0
4.671726596646332830e+00,5.800370929673676734e+00,0
3.710017819076242951e+00,5.833118830419554257e+00,0
5.297815706773727484e+00,4.486399878309964784e+00,0
4.505578184580953938e+00,4.764889143408483463e+00,0
3.230169233809320861e+00,1.604183366649711395e+00,0
3.247758058350228794e+00,1.548418533813217701e+00,0
1.444781223106988755e+00,3.564225189886302214e+00,0
4.955948054367960154e+00,2.615494221439233602e+00,0
5.330286380845167926e+00,4.989841120225223747e+00,0
5.651520036674370751e+00,4.523488661921281739e+00,0
8.274487553277203311e-01,2.707222472086562970e+00,0
2.279484160020968098e+00,2.593751556527415403e+00,0
3.578342420088513443e+00,2.114486052190331478e+00,0
4.351388105716082144e+00,2.152406547704210027e+00,0
6.025777586264441155e+00,2.437899237304844036e+00,0
3.114836195759508986e+00,4.216910135256382475e+00,0
4.797358483486671155e+00,4.524682770123527042e+00,0
6.887106876941793132e+00,1.049950706168211179e+00,0
1.151085028194755555e+00,1.605500263420007068e+00,0
2.516670394654261234e+00,1.162272723020707943e+00,0
7.264827588382261059e-01,1.814021965969071060e+00,0
5.942545035133712794e+00,5.342249087115723327e+00,0
5.955848748950214322e-01,2.959031662669466378e+00,0
3.152533075000819807e+00,5.535322857936878727e+00,0
6.389652197544100076e+00,2.720512681456783266e+00,0
5.605016084681643029e+00,5.954833293695138252e+00,0
4.253999072411758675e+00,5.491292452573654614e+00,0
5.133098000193525579e+00,3.014527005982130081e+00,0
5.229678435907112899e+00,3.922176296438591336e+00,0
3.294032379120115817e+00,1.258235176521103948e+00,0
6.628880618084441068e+00,5.945031155470384299e+00,0
3.859135617613338010e+00,3.377360104076853276e+00,0
7.579689522336792440e-02,9.233388749013349273e-01,0
4.676951271918359687e+00,2.835525970409622509e+00,0
4.642578707953244788e+00,2.800444865143411288e+00,0
5.108219039701061170e+00,1.763946082348753386e+00,0
4.020849651542508951e+00,2.247835956907247468e+00,0
2.443659521852922012e+00,4.648489074343867600e+00,0
5.259099207952496968e+00,1.744360993165290585e+00,0
6.582551085171167493e+00,2.566328473827366619e+00,0
6.397741989585916222e+00,1.030037079347875029e+00,0
6.021913777504675380e+00,2.617244233678614140e+00,0
1.568434334080034853e+00,2.678312563208711694e+00,0
3.430797837825463326e+00,2.326638632003111162e+00,0
3.642737098400556928e+00,3.955424794514781350e+00,0
6.422070325234683352e-01,2.880613755858389080e+00,0
7.913325511032225368e-01,5.343290824313491783e+00,0
1.091050960708282558e+00,4.116862781400183025e+00,0
6.200126240575204228e+00,3.612730951227749454e+00,0
4.608055913693040573e+00,4.467647464820908354e+00,0
6.951058224021747556e+00,5.855775077812564788e+00,0
3.367639202540363197e+00,1.657459576177657823e+00,0
5.583702925658861282e+00,1.022236697773412306e+00,0
3.830563549695083392e+00,3.339347657247087042e+00,0
2.381367140242344860e+00,8.469756668498085173e-01,0
2.138708842844432745e+00,3.834247290369732220e+00,0
5.217670019200916443e+00,2.765471948341101438e+00,0
4.533969964216615800e+00,5.388576689067487102e+00,0
5.728295607748443707e+00,5.532003165635670960e+00,0
5.032665179442410874e+00,3.371784142438959186e+00,0
3.636390705636614484e+00,3.611853152576592674e+00,2
2.891632390654125473e+00,3.691334520226252192e+00,0
6.023030215758449657e+00,1.661234197936600543e+00,0
5.045639505910537892e+00,3.663374939751923964e+00,0
6.950703966387322907e+00,4.451764529502424850e+00,0
3.653890954224382703e+00,1.647992064649823396e+00,0
1.718501059834170785e+00,5.563689968255354223e+00,0
4.083245945770702434e+00,3.682558277289627036e+00,0
1.119465695339775912e+00,1.264479198940526405e+00,1
2.929946145921845879e+00,8.642662692846219130e-01,0
6.535322882702029545e+00,4.326047523672535533e+00,0
1.104352116753313462e+00,3.599921048891421282e+00,0
5.750254400654382536e+00,2.410045183074087216e+00,0
2.519887645663462461e+00,3.121803832479790319e+00,0
3.473787074491913707e+00,8.576500830083201299e-01,0
1.836765932714060634e+00,5.899066544799830503e+00,0
4.139861051467821795e+00,5.284817891601006679e+00,0
5.183866825098037978e+00,2.412656589584203815e+00,0
2.255292771685481146e+00,2.856031858174001403e+00,0
3.915085782234810186e+00,3.786402122285721816e+00,2
5.206541146137375620e+00,1.207447632169079466e+00,0
6.262199876918485231e+00,4.120178562375793163e+00,0
5.028566310281155971e+00,4.807649295948395185e+00,0
3.906237839685821722e+00,5.468503760207313213e+00,0
4.766039312015350582e+00,1.378031312422273613e+00,0
4.306696165399168663e+00,1.557625913237361770e+00,0
2.335317510002445474e+00,5.713067508877881506e-01,0
3.336135347448656141e+00,3.498906714939817864e+00,0
5.231865955596158635e+00,1.954802379168725901e+00,0
5.076191149134354319e+00,1.966132781442686106e+00,0
3.974806072578550342e+00,8.212228968536181561e-01,0
7.132388386969750194e-01,1.427502682253304123e+00,0
5.139939304158984257e+00,4.539192346065012096e+00,0
3.690724528249106906e-01,1.588031998354785035e+00,0
2.370722214247217963e+00,4.976317927965547838e+00,0
6.272723393404224801e+00,3.481020535388797743e+00,0
1.919722781756846741e+00,3.499345058294071720e+00,0
3.874068669490506878e+00,4.333085578029622909e+00,0
4.738039593242803882e+00,5.284362771371983847e+00,0
3.878703583320080445e-02,5.428291488754334537e+00,0
3.372175097667652555e+00,3.093403190356173393e+00,0
3.077228253133112101e+00,5.045123159308958272e+00,0
2.739203316240060193e+00,4.663257114778635248e+00,0
3.054960287934352925e-01,1.774800046363104178e+00,0
4.488516110886379806e+00,3.916944688295248334e+00,0
4.004482195398044730e+00,3.383739035494399694e+00,0
1.393623520279041905e+00,5.745297686383335822e+00,0
1.328672840496127883e+00,8.734184844754770971e-01,0
1.559346650763672404e+00,2.530162512309006573e+00,0
2.012966131162453820e+00,2.211474539371197867e+00,0
1.594656199787833240e+00,5.614160227089093347e+00,0
5.214171479319994473e-01,1.757367951270328854e+00,0
1.577509797428115368e+00,1.523395895153641044e+00,1
3.576973835151588510e+00,3.714651500107702731e+00,2
3.416998709909043530e+00,5.992751259851409884e+00,0
4.785737466352777858e+00,1.050684292371096173e+00,0
3.666626530185265409e+00,5.390843518308163773e+00,0
6.458530311755392717e-01,5.640200716245654888e+00,0
1.743299625757236848e+00,4.674177771931275593e+00,0
6.351669450899962044e+00,1.166476853871155850e+00,0
5.110288033160013121e-01,5.760155130596057660e+00,0
2.591934538392200338e+00,1.984335895883079681e+00,0
5.363573657335233946e+00,1.679323872513393434e+00,0
4.175741300242980181e+00,3.763028977303314093e+00,0
2.098037958947862602e-01,1.785500745140600642e+00,0
3.202256110338620232e+00,4.665428915016336830e+00,0
3.714744587499045014e+00,5.186004227726662030e+00,0
5.084634248559980474e-01,5.170933721655089244e+00,0
2.252566242870290836e+00,5.496161485776261735e+00,0
3.658828448364401353e+00,4.520337144577486477e+00,0
2.088234170234611886e-01,5.627443241414304964e+00,0
6.743611630923600053e+00,4.534502636346097404e+00,0
6.868393646940411656e+00,1.940135277355430121e+00,0
3.016627878791445116e+00,5.097624271491352665e+00,0
3.557397788204458955e+00,1.910589475048811048e+00,0
2.879388409703255380e+00,4.456954169452158609e+00,0
6.233322649117504000e+00,1.977784175364651009e+00,0
1.482687198294705411e+00,3.620645270032865515e+00,0
4.636119361513897807e+00,2.298787501901573549e+00,0
5.380131932813893236e+00,5.752452150914990625e-01,0
3.757880119691071830e+00,1.760322465461917396e+00,0
4.159448582231631164e+00,3.777874835738117554e+00,0
1.735299385276715567e+00,1.047594993466297364e+00,0
3.949452365525372599e+00,1.474877753393564639e+00,0
5.992375356060707148e+00,1.025432180752019473e+00,0
5.937368498371160541e+00,7.174631857130346901e-01,0
1.937160466619524346e+00,1.349789111355772064e+00,0
1.620469882923287086e+00,5.864435449331531380e+00,0
9.106164814720099088e-01,2.320099721885192423e+00,0
6.566304390587911044e+00,2.343092836479089058e+00,0
6.595326350715369657e+00,1.546088516104680899e+00,0
4.453760588005275523e+00,9.814352812547744165e-01,0
1.258359441276739377e+00,2.224606340142088801e+00,0
5.427746539506525636e+00,4.482450066803672861e+00,0
3.621986348570467307e+00,3.007310886547077455e+00,0
2.300652973698398274e+00,2.037379028759534805e+00,0
2.586594615012069109e+00,3.071044491198425597e+00,0
3.434729329401940312e+00,4.255912942206527383e+00,0
4.330881217798031813e+00,2.060594774105036553e+00,0
6.977203319130697023e-01,5.860708394184538372e-01,0
5.714369410580242281e+00,4.044586609965238111e+00,0
5.084370569029809772e+00,3.893162020428469372e+00,0
3.439521372498851370e+00,5.866608702583472557e+00,0
7.618000651306373605e-01,2.674474613191927919e+00,0
4.324877770691921697e+00,5.400936860301247755e+00,0
4.138500528346637175e+00,3.368374922647856984e+00,0
1.012612476032680675e+00,2.274079415537381799e+00,0
1.916010847364628900e+00,5.628663328450046244e+00,0
1.008338901584812541e+00,4.181479672161440675e+00,0
5.089737866788662579e+00,3.825215740734722925e+00,0
4.978914181826222252e-01,5.654625077484001228e-01,0
5.261379919984965348e+00,1.543040693923467321e+00,0
3.810973329320740621e+00,4.964558478148928700e+00,0
4.244541533745199158e-01,5.635222192206212455e+00,0
2.324556477843434887e+00,1.908291042073020582e+00,0
6.549002033668340772e+00,2.264838825981820847e+00,0
1.530846952740187339e+00,5.811916635189604996e+00,0
2.272414211847335608e+00,1.791859627080565787e+00,0
1.576391209307225871e+00,4.794130342856844251e+00,0
4.862489380697893715e+00,2.262785819382914010e+00,0
4.801609670189567747e-01,1.496754423151066771e+00,0
4.150046088040373782e+00,3.252214294780900072e+00,0
8.613517273435102872e-01,5.991825637693954043e+00,0
4.825928731860253507e+00,1.240108992670718280e+00,0
6.344183240993221951e+00,1.076862200299628647e+00,0
6.280898523229597075e+00,1.573369185657833569e+00,0
2.216584051047224335e+00,9.665569098881454657e-01,0
3.603506602463283137e+00,2.936255177141551265e+00,0
2.872851857538438747e+00,3.779170879864085286e+00,0
1.679333257756038922e+00,2.440647720382706609e+00,0
8.185472486094148570e-01,3.274162329584942022e+00,0
3.310766783499454302e+00,4.277116975907878427e+00,0
2.047865083138356468e+00,3.886185818195619479e+00,0
1.811973589548431240e-01,4.634949981407496367e+00,0
3.016057151848978268e+00,2.665970987091864863e+00,0
5.949802733937889165e+00,2.348717011544041888e+00,0
3.229394619258199484e+00,5.241263885497563280e+00,0
6.295493116236036357e+00,5.365669349519478715e+00,0
5.210427348466735442e-02,3.175075400152051142e+00,0
5.048713864401494611e+00,3.122968486296343826e+00,0
5.074159770991928831e+00,5.965419595747770032e+00,0
4.278435074532346505e+00,4.259222580034009553e+00,2
1.672353426872705384e+00,3.031307254327269440e+00,0
5.598917263567548125e-02,2.378071330988989374e+00,0
5.197026418672892945e+00,3.538707424093228138e+00,0
1.114979681167971748e+00,7.087383417746702108e-01,0
1.896058850302093868e+00,3.060299851596091081e+00,0
3.065752297277055227e+00,3.640175497348885791e+00,0
1.911329337780162785e+00,8.254431897221794490e-01,0
1.226184228156034228e+00,4.286141315876882629e+00,0
3.742335459779875251e+00,5.616813300210409921e+00,0
4.048322686155860772e+00,3.385683154310587639e+00,0
6.918920672468538591e+00,5.673655823822068012e-01,0
6.732956284479178599e+00,2.979225430257021578e+00,0
6.537064289841019615e+00,1.948973308571454233e+00,0
3.223238285119354618e+00,2.504978167235938802e+00,0
3.378481147689254893e+00,2.361479697580396220e+00,0
4.991496641443714744e+00,2.261442957896645733e+00,0
6.356098495191883302e+00,2.794709919746457771e+00,0
7.220181578340629791e-01,4.051796493103906549e+00,0
3.493910910976160356e+00,5.212903911962005310e+00,0
2.845653162214147880e-01,5.048423834592790094e+00,0
4.234897893212160369e+00,2.988401671532116222e+00,0
4.166175515864866341e+00,2.439303679848689121e+00,0
3.200950211003928736e+00,1.691246150549345240e+00,0
1.904212946634709525e+00,5.094753361088031340e+00,0
6.140598435357768281e+00,4.361971468407098484e+00,0
3.378097258207290565e+00,5.378446552229932287e+00,0
5.330659436199903567e+00,5.088844020574692983e+00,0
2.529989966572543381e+00,1.830606639684880133e+00,0
2.121668896621271116e+00,2.742523725676287771e+00,0
3.884326010535066764e+00,5.165123203148045405e-01,0
1.600451254324501527e+00,3.747427497263708940e+00,0
4.151055623636268344e+00,3.869688668260576225e+00,2
4.445244577605087066e+00,2.230552271357310268e+00,0
4.039073923935555754e+00,3.437066847645112944e+00,0
2.771776895971407306e+00,2.013913689717671929e+00,0
5.426023601429562637e-01,9.755989477897084594e-01,0
3.919541048162777042e+00,4.070818433179338669e+00,2
5.218824059593641707e+00,1.545463484566623302e+00,0
1.754194146322257009e+00,5.071355145316194246e-01,0
2.901831306965651613e+00,2.426988606440957597e+00,0
5.236117055731409842e+00,5.738891756056095916e-01,0
5.496208052831293323e+00,5.523713180720523752e+00,0
4.229031539166548725e+00,3.325529536943458542e+00,0
2.312104458803525109e+00,2.329452850060065305e+00,0
4.712416609671989942e-01,1.374781708686195536e+00,0
4.487241549648857131e+00,2.905946392108230913e+00,0
1.399819898301410070e+00,5.776532212319038351e+00,0
1.441668896134672417e+00,3.303688494080976756e+00,0
2.412614080552218709e+00,5.640814270153727605e+00,0
5.616432133244448899e-01,1.291827554529717981e+00,0
6.531570593635446897e+00,2.623358965199389825e+00,0
